869.290751	809.470860	0
483.278165	588.387698	1
593.746561	546.979715	1
334.671215	475.023708	1
82.130954	67.989941	1
595.167829	471.408086	1
486.748273	670.291274	1
366.530238	664.885410	1
426.428651	236.870699	1
256.702243	200.381598	1
117.665225	576.748520	1
373.273781	485.009129	1
476.053852	477.622190	1
372.491901	357.042363	1
555.194938	721.365787	1
560.311082	367.784356	1
732.264429	337.698693	0
374.090458	708.525054	1
15.879997	569.669148	1
930.751291	16.200240	0
616.216289	511.314398	1
238.863322	570.360148	1
435.353768	567.822007	1
571.677718	223.712092	1
342.391801	443.621653	1
662.571229	345.126071	1
382.709427	513.151026	1
63.178446	136.650561	1
589.819952	626.444368	1
549.206598	622.377792	1
419.558450	656.276018	1
366.186646	23.924797	1
419.718565	605.522251	1
324.260626	390.879459	1
536.404452	445.899207	1
636.729183	476.365782	1
567.934752	611.902378	1
369.412737	717.207711	1
472.756505	562.972521	1
645.923101	481.901853	1
597.216011	595.182923	1
486.910759	606.499591	1
472.432607	494.997959	1
526.861149	582.409023	1
578.757638	606.868079	1
391.778369	507.462993	1
498.782782	557.749970	1
544.719559	613.297113	1
346.864934	559.802721	1
663.226038	455.242867	1
495.382410	466.192617	1
336.167561	492.163312	1
362.375527	608.792947	1
532.041044	435.502964	1
536.901620	602.353014	1
334.229234	576.801239	1
337.337102	686.113347	1
626.621566	435.811068	1
511.959298	579.502277	1
488.899523	565.078847	1
540.582425	663.290153	1
469.311310	444.230999	1
459.830698	448.755792	1
495.512198	633.547965	1
603.006924	401.164313	1
455.855100	464.783293	1
568.072592	545.890597	1
648.854256	549.824954	1
342.998870	528.791816	1
315.735239	548.715222	1
558.443972	589.807687	1
317.453789	531.438285	1
399.574079	676.359793	1
580.498070	365.022605	1
463.780474	501.439522	1
544.180021	639.160314	1
458.563555	395.657832	1
464.992679	459.585305	1
490.191497	430.479584	1
386.137477	654.033904	1
516.933068	548.584219	1
312.707743	641.267856	1
476.907707	579.185859	1
291.157942	660.917736	1
318.766065	470.686634	1
346.223607	488.286405	1
563.726715	601.072109	1
329.407457	525.452550	1
508.440171	379.590529	1
481.475654	487.240788	1
544.503261	564.117308	0
357.571548	548.844899	1
340.735555	630.443503	1
255.852715	577.613105	1
388.372764	638.037048	1
596.865061	188.845348	1
472.483443	519.183815	1
529.925596	567.639943	1
628.937716	489.167338	1
329.614051	398.629726	1
530.401616	626.905702	1
538.814543	520.818653	1
601.891080	474.171880	1
522.806662	598.561734	1
550.082475	489.888445	1
381.750035	669.428890	1
622.559481	483.862606	1
608.706770	450.007059	1
535.618147	494.273009	1
399.581680	551.213420	1
398.842906	642.140491	1
605.444070	481.579397	1
535.176472	364.477287	1
546.059698	531.465028	1
607.409377	426.557798	0
507.200109	342.379413	1
607.802828	489.558175	1
380.962685	563.580318	1
615.133306	486.932392	1
620.484988	492.655728	1
337.025249	645.635608	1
401.959801	576.121116	1
537.446987	536.542064	1
612.493061	496.111985	1
387.006283	573.513367	1
435.690811	608.931534	1
409.133044	578.907628	1
613.040848	479.474586	1
537.961215	470.193449	1
381.404209	678.077442	0
516.512387	398.365196	1
600.671262	430.092803	1
473.227643	351.828154	1
539.979945	528.842834	1
585.259950	610.568353	1
404.857684	561.211913	1
621.315366	475.686354	1
364.178251	518.701066	1
609.613582	472.783392	1
616.029039	468.869905	1
576.418177	648.395207	1
295.301205	499.187130	1
543.833219	444.465119	1
390.195886	672.658153	1
394.432838	574.846491	1
476.879954	545.446061	1
508.379636	397.519027	1
498.976240	401.811593	1
471.942095	383.797301	1
426.839860	615.348207	1
473.108456	527.885673	1
411.016170	571.345921	1
390.530007	555.614321	1
515.356521	406.543509	1
533.917755	461.041907	1
544.438880	538.638738	1
397.568436	558.907065	1
490.047469	406.481519	1
491.812572	399.241983	1
433.989851	616.067327	1
523.553493	403.369445	1
486.533383	413.364615	1
518.205999	390.296017	1
443.436925	609.808802	1
358.524557	617.744860	1
349.590442	663.268978	1
406.597482	553.975220	1
478.963566	411.168838	1
394.869970	566.308505	1
510.196923	612.418827	1
545.808188	472.014966	1
511.710516	389.620120	1
527.573844	475.742652	1
491.177049	342.330428	0
467.942854	617.423455	1
387.846311	566.623112	1
409.384704	611.151765	1
541.445393	462.969082	1
445.310117	601.935545	1
532.581442	526.537829	1
499.766570	341.784936	0
392.196520	548.749113	1
595.463485	479.178978	1
516.628833	556.194267	1
458.760380	647.875408	1
483.826197	420.108135	1
452.434789	605.629308	1
354.671945	624.331314	1
480.651976	462.951855	1
480.766899	345.806894	1
441.635646	617.267860	1
409.537507	643.122918	1
491.039129	656.548870	1
474.820535	376.584104	1
534.785517	453.871718	1
330.983053	456.932153	1
402.795016	568.539517	1
462.041649	700.394869	1
481.475892	521.972903	1
376.028833	577.537511	1
430.156417	631.370554	1
373.580795	675.580499	1
338.576267	451.287384	1
616.853394	538.201253	1
451.016548	614.837484	0
524.235515	457.835898	1
480.588379	353.633486	1
358.114608	508.059572	1
437.678710	530.002235	1
247.672567	618.940690	1
466.013348	651.626445	0
550.118286	456.290502	1
609.632167	535.626976	1
440.039079	593.436827	0
537.835285	628.255205	1
380.598542	520.859479	1
583.425231	459.242811	0
332.777951	629.839615	1
337.209421	399.818564	1
347.829996	678.528506	1
573.901420	466.055888	1
539.282754	405.563176	1
368.465017	343.328872	1
244.238010	565.202609	1
429.723478	525.719785	1
421.581643	557.230183	1
612.723362	195.911840	1
501.508008	618.269323	1
412.585255	526.802371	0
546.133405	496.858482	0
315.748391	453.618313	1
485.390761	640.327997	1
590.680824	618.315808	1
532.043923	619.509542	1
300.446051	505.963260	0
500.800333	549.793416	0
382.682402	495.002359	1
320.722902	556.957014	0
302.468347	570.859565	1
525.211296	590.981425	1
441.200924	625.945139	1
475.009156	587.154939	1
315.946007	539.983968	0
565.452031	495.042174	1
384.075441	506.047791	1
543.417110	364.175083	1
572.530154	363.007401	1
425.904844	577.321208	0
342.198386	477.210765	1
552.583936	674.053185	1
6.062120	22.178076	0
326.768774	472.062978	1
602.467592	194.408105	1
495.902188	534.329380	1
555.204066	581.023531	1
603.831031	458.309202	1
597.742588	367.854875	1
395.756465	648.641201	1
488.752927	382.078796	1
475.384045	448.063199	1
638.553947	501.946318	1
405.264710	627.502890	1
530.450160	410.235385	1
480.343176	529.948248	1
344.085806	436.087665	1
509.726924	333.766880	0
584.756725	643.418993	0
452.975710	410.815866	1
575.108894	597.101457	0
397.447358	634.106264	1
250.414405	625.552920	1
376.706564	585.505181	0
329.496193	489.310274	1
344.134836	654.583055	1
496.566191	350.150267	1
467.532038	641.539928	0
517.361908	586.751872	0
505.337231	323.028548	0
325.247876	581.428173	1
413.287563	627.251125	1
499.715001	427.192637	1
562.887376	536.851942	0
570.571099	603.967213	1
388.831655	597.393891	1
252.348653	611.374017	0
299.421475	631.758497	1
477.737145	637.465758	1
463.391954	406.786830	1
330.665045	595.106350	1
505.510046	412.790828	1
535.812740	511.442871	1
463.122760	466.431990	1
510.860682	671.444496	1
291.540814	654.029028	1
447.169232	496.910004	1
516.837256	489.540873	1
371.056690	642.512848	1
483.493753	554.221593	1
496.094522	435.358106	0
506.647126	404.977209	1
338.701741	459.532315	1
501.899549	610.121936	1
305.880707	597.799262	1
417.890549	645.393764	0
329.792206	517.352700	1
506.936719	464.483059	0
353.583111	599.851752	1
497.512359	565.665971	1
208.109046	393.375906	1
381.109935	460.587528	1
435.937331	538.264437	1
477.461047	537.335232	0
594.513872	358.343103	1
521.657562	413.107011	1
524.183040	558.942972	1
461.579741	239.096064	1
381.449034	296.402931	1
633.783887	435.152520	1
352.034466	539.259905	1
552.470502	606.254711	1
456.751727	374.251338	0
542.805000	429.218705	1
342.593964	577.425608	1
609.401852	514.100093	1
585.669909	633.764526	0
637.672703	484.982896	0
507.186879	429.269987	1
583.550751	380.591573	1
581.570265	389.400785	1
308.659114	581.058588	1
435.595480	379.730487	1
606.064480	466.044417	1
604.793380	498.373597	1
484.441375	397.879158	1
572.521138	621.158228	0
537.195118	578.576201	0
494.136389	416.956558	1
525.630814	385.136502	0
616.404371	190.176548	1
511.137310	647.561078	0
528.608123	442.744948	0
374.562404	613.171760	1
460.262796	413.811320	1
393.333641	541.330914	1
469.123428	390.770156	1
360.456986	307.267437	1
517.180444	456.260690	1
511.291459	638.206224	0
422.880992	491.435165	1
421.925816	629.791216	1
548.892944	299.891842	1
527.225361	367.908011	0
484.808771	362.498337	0
326.626157	533.028204	1
363.730310	625.970261	0
351.100107	420.250396	1
334.324364	653.022437	1
558.718324	485.190020	1
598.742079	485.398685	1
539.842830	594.981149	1
520.442155	540.111809	1
521.205140	357.225256	1
579.455379	479.453264	1
355.418446	556.119193	1
353.637074	429.675657	1
333.261530	670.354716	1
492.375634	581.583208	0
428.152545	533.543032	1
481.873894	514.097110	0
429.758605	558.353248	1
397.658785	623.611665	1
400.352664	583.870214	1
492.349338	613.320859	0
407.892093	545.264540	1
549.033322	658.465641	1
538.652367	503.210173	0
509.598262	511.996710	0
487.625396	631.796735	1
561.473327	643.470826	0
407.543862	586.774235	1
537.855649	636.124975	1
377.890365	606.288843	1
463.677009	493.291997	0
365.629869	484.262713	1
563.385307	502.498682	1
441.394116	372.098820	1
451.606586	471.418517	0
368.339392	650.389508	1
274.201524	673.082411	1
415.371237	517.235802	1
466.572297	398.822232	1
309.318496	408.623964	1
560.024211	651.746164	1
456.946685	622.520403	1
462.668091	516.195891	0
343.777242	495.594913	1
509.910251	361.836551	0
478.049932	670.166522	0
596.021285	500.638237	1
404.482851	650.456765	0
323.714126	480.511492	1
366.220659	550.600194	1
541.429849	586.647835	1
436.460525	476.975600	1
454.491522	570.482026	1
389.992559	630.180901	1
341.726137	410.657000	1
88.872937	633.275242	1
291.794746	621.859830	1
329.090064	464.880820	1
382.737110	556.197574	1
404.745672	494.259134	1
557.921659	659.384851	1
296.144124	638.334481	1
520.519782	473.947011	1
460.286716	607.407788	1
316.429669	477.939957	1
472.756127	502.088319	1
388.946110	523.590700	1
481.849743	378.866335	1
294.505638	571.460477	0
631.760444	504.586222	1
508.004581	619.705609	1
349.119416	514.375183	1
493.750824	332.833512	0
480.281627	629.465219	1
478.831345	470.622064	1
427.554395	567.853618	0
628.009372	456.083854	1
525.595591	616.590890	1
438.869241	632.057978	0
475.259816	646.221593	1
590.859933	658.540467	1
490.095307	591.439860	1
313.665800	461.601599	1
544.917261	605.655030	1
332.969540	391.604784	1
541.021528	554.132877	1
533.953639	561.238839	0
320.429580	651.217888	1
545.638302	579.328901	1
439.697628	461.562002	1
591.415120	590.900973	0
598.547709	620.509691	1
480.632138	495.468298	1
354.646718	455.718269	1
537.646351	670.666305	1
346.784796	597.465566	1
419.169384	573.279353	1
384.034219	548.262833	1
556.953850	597.859631	1
81.294771	636.323311	1
385.877003	530.126207	1
480.983858	505.705076	0
37.893743	181.870250	1
566.265497	627.598049	0
357.041662	423.073909	1
353.509434	607.462868	0
554.725051	500.668050	1
506.984972	437.755203	0
307.436956	589.038678	1
354.050244	489.625551	1
538.287282	379.443310	1
451.122457	489.821519	0
372.337910	302.139180	1
533.382461	395.086249	1
526.716894	575.069261	1
386.295423	464.482703	1
542.061059	489.151108	1
590.766863	382.879629	1
473.796362	653.784977	1
513.217706	571.673779	1
617.836278	518.000607	1
311.612764	468.890986	1
611.344572	521.592027	1
363.453230	684.254224	0
528.321655	606.866609	0
478.556044	571.012979	0
458.598213	580.973682	1
494.013856	392.321628	1
479.056748	321.479946	0
455.652535	261.429485	1
661.862352	352.803625	1
365.543354	303.761847	1
557.629100	374.356425	1
515.397148	654.386861	1
447.715491	261.263017	1
612.733245	529.152022	1
590.275687	193.619149	1
555.044764	508.399385	1
594.513744	446.095454	1
592.855634	609.308781	1
388.672709	489.651389	1
620.825723	459.644168	1
573.565243	660.102042	0
534.650549	643.514721	1
351.537371	656.106553	1
478.979094	604.235885	0
358.493539	657.227398	1
502.805612	635.056933	0
398.224258	518.101383	1
444.656260	328.471768	1
319.814579	658.358688	1
351.761782	497.284816	1
316.755684	583.536532	1
476.125413	338.124643	1
508.832132	454.633124	0
395.539475	602.416104	0
360.941181	297.635667	1
309.880972	533.373072	0
321.519174	682.214746	1
400.136716	295.232761	1
496.895086	385.259994	1
516.939457	523.031850	1
476.564019	613.003167	1
554.464611	517.209935	0
375.282581	622.080805	0
549.115203	307.206500	1
316.795673	405.470833	1
256.023314	620.918042	0
481.392269	403.871797	1
361.249017	649.495467	1
588.871797	390.394549	1
484.040815	339.427832	1
344.836275	646.921988	1
392.216645	582.653962	1
447.681543	634.088382	0
268.360907	564.057996	1
368.339931	658.008953	1
299.564515	586.099806	1
313.293536	521.651881	0
482.138101	562.201628	1
570.910561	538.730100	1
488.482003	531.649023	1
46.221807	174.333470	1
366.569632	476.226718	1
527.686489	543.133281	1
385.224952	696.708155	0
583.294064	432.775436	1
372.103438	702.306685	1
581.359197	663.239110	1
304.219611	341.985929	1
609.041258	188.799534	1
503.895050	570.797323	0
243.919674	577.043541	1
284.924362	487.520603	1
477.610059	328.708638	1
431.848133	584.348899	1
334.581222	693.180462	1
630.352033	420.545430	1
234.096819	564.639265	1
283.945306	668.449664	1
326.399413	666.036701	0
726.956735	447.847437	1
461.952299	442.765744	1
321.682388	634.947133	1
441.963279	504.358981	1
484.615753	546.670840	1
563.096108	510.863655	1
233.837864	585.210810	1
528.387755	509.073915	0
348.277040	670.460691	1
418.475893	539.141233	0
521.916592	665.473987	1
266.570100	666.758984	1
468.216111	550.306138	1
542.095486	453.954438	1
603.636689	441.425444	0
307.341716	632.685534	1
378.875982	570.026320	1
290.425456	582.717192	0
293.377915	490.489787	1
591.583779	455.828204	0
534.541296	428.442155	1
376.764830	538.980740	1
457.243958	253.796980	1
461.877861	508.814883	1
320.266529	439.261341	1
371.882001	520.182006	1
523.949784	657.774285	1
613.123183	545.885523	1
307.702493	347.959051	1
437.952751	601.359691	1
444.773595	379.074406	1
474.257052	360.810938	0
287.820147	500.176631	1
346.999123	415.138467	1
391.100301	664.830335	1
518.836831	422.646550	0
270.610778	571.132660	1
491.184811	514.902091	1
138.556314	652.505997	1
334.535113	440.976774	1
582.123678	592.163547	0
515.524484	432.307989	0
549.393595	373.577660	1
329.600011	646.075064	1
541.514496	620.754244	1
605.420841	630.795772	1
259.850473	584.516049	0
364.252935	640.126878	0
517.707832	615.194296	1
546.791077	506.358873	1
473.990733	486.873159	1
738.239332	613.928822	1
589.323988	506.305764	1
393.854770	657.155999	1
473.279765	677.006631	1
532.998650	552.899945	1
399.181728	509.733780	1
518.040736	482.840562	1
740.761014	592.182987	1
507.279849	560.800486	0
413.154716	635.947688	1
344.632771	640.751250	1
442.032168	436.449829	1
571.841795	503.128855	1
385.831505	5.143943	0
556.463067	666.799679	1
466.484112	423.967335	1
335.404071	611.880591	0
349.862478	630.669102	0
353.352909	462.638076	1
273.450223	666.663622	1
587.896470	484.773100	0
530.174216	500.762972	0
366.711173	334.836763	1
384.689422	301.459847	1
715.730902	520.033246	1
423.371113	548.970543	1
376.783832	501.522908	1
632.504273	470.878329	0
233.568604	574.009694	1
497.023710	321.865195	0
690.452825	444.366378	1
520.692316	498.447503	0
544.256941	419.683678	1
409.923936	298.058236	1
542.006688	654.871407	1
588.892225	553.824668	1
493.395687	158.232457	1
520.402464	605.598368	1
361.970823	491.061282	1
424.333943	482.966139	1
319.426610	446.448248	0
368.805369	577.340840	1
413.364602	595.796155	1
284.114206	660.909373	1
448.734949	337.340211	1
415.668350	620.074066	1
253.990543	594.003257	0
466.305481	625.159827	1
414.505463	554.366713	1
496.471043	501.044690	1
322.328091	600.497265	0
458.992967	246.093116	1
401.275535	616.667089	1
595.489527	401.335905	1
501.878973	451.546771	1
501.818318	376.378400	0
465.050719	593.575752	1
494.681439	367.843648	1
365.836836	593.195537	1
661.021472	473.182219	0
609.323080	586.827181	0
629.144208	428.476384	0
470.029139	324.867765	1
542.634547	546.351734	1
366.151753	510.584286	1
587.812800	543.312811	1
362.757650	356.457270	1
657.899712	435.034059	1
525.931174	426.231119	1
495.836154	574.064181	1
630.802370	462.297034	0
609.136282	646.859413	1
457.546919	456.097675	1
479.592511	386.059897	1
509.565857	370.302302	1
591.045268	575.412211	1
392.384771	298.749702	1
415.922676	488.018528	1
241.244782	584.532589	1
496.519788	359.093764	0
264.340440	576.661615	0
352.379039	469.484172	1
314.420406	430.487893	1
588.545802	582.106181	0
501.205864	394.179145	1
206.353228	386.936049	1
382.474380	477.293698	1
316.585125	391.099665	1
463.052112	633.235974	1
